,eleicao,codmun,vencedor,vt_dir,vt_esq,qt_secoes,codmicro,codmeso,uf,regiao,lat,long,escala_idh,escala_dens
4298,2018,2614857,ESQUERDA,3560,8304,47,260415,2604,PE,NE,"-8,704689279","-35,09064655",BAIXA,MUITO ALTA
4299,2022,2614857,DIREITA,23,18,1,260415,2604,PE,NE,"-8,704689279","-35,09064655",BAIXA,MUITO ALTA
4300,2022,2614857,ESQUERDA,4625,9346,50,260415,2604,PE,NE,"-8,704689279","-35,09064655",BAIXA,MUITO ALTA
4301,2018,2615003,DIREITA,1937,1622,13,260309,2603,PE,NE,"-7,902159826","-36,04333767",MEDIA,ALTA
4302,2018,2615003,ESQUERDA,4212,6387,47,260309,2603,PE,NE,"-7,902159826","-36,04333767",MEDIA,ALTA
4303,2022,2615003,DIREITA,2236,1912,13,260309,2603,PE,NE,"-7,902159826","-36,04333767",MEDIA,ALTA
4304,2022,2615003,ESQUERDA,4893,7678,47,260309,2603,PE,NE,"-7,902159826","-36,04333767",MEDIA,ALTA
4305,2018,2615102,ESQUERDA,630,3900,22,260311,2603,PE,NE,"-9,057778059","-36,62147595",BAIXA,ALTA
4306,2022,2615102,ESQUERDA,782,3974,19,260311,2603,PE,NE,"-9,057778059","-36,62147595",BAIXA,ALTA
4307,2018,2615201,ESQUERDA,469,5641,26,260205,2602,PE,NE,"-8,230357979","-39,37442184",BAIXA,MEDIA
4308,2022,2615201,ESQUERDA,509,6122,26,260205,2602,PE,NE,"-8,230357979","-39,37442184",BAIXA,MEDIA
4309,2018,2615300,DIREITA,108,106,1,260413,2604,PE,NE,"-7,511745674","-35,31877212",MEDIA,MUITO ALTA
4310,2018,2615300,ESQUERDA,9609,19677,130,260413,2604,PE,NE,"-7,511745674","-35,31877212",MEDIA,MUITO ALTA
4311,2022,2615300,ESQUERDA,10388,21670,130,260413,2604,PE,NE,"-7,511745674","-35,31877212",MEDIA,MUITO ALTA
4312,2018,2615409,DIREITA,480,431,3,260309,2603,PE,NE,"-8,006650271","-36,05684349",MEDIA,MUITO ALTA
4313,2018,2615409,ESQUERDA,9350,12607,75,260309,2603,PE,NE,"-8,006650271","-36,05684349",MEDIA,MUITO ALTA
4314,2022,2615409,DIREITA,1571,1419,10,260309,2603,PE,NE,"-8,006650271","-36,05684349",MEDIA,MUITO ALTA
4315,2022,2615409,EMPATE,150,150,1,260309,2603,PE,NE,"-8,006650271","-36,05684349",MEDIA,MUITO ALTA
4316,2022,2615409,ESQUERDA,9981,13046,79,260309,2603,PE,NE,"-8,006650271","-36,05684349",MEDIA,MUITO ALTA
4317,2018,2615508,ESQUERDA,2287,5693,30,260413,2604,PE,NE,"-7,802688613","-35,23792281",MEDIA,MUITO ALTA
4318,2022,2615508,ESQUERDA,2653,6264,30,260413,2604,PE,NE,"-7,802688613","-35,23792281",MEDIA,MUITO ALTA
4319,2018,2615607,ESQUERDA,3316,11966,66,260101,2601,PE,NE,"-7,761794626","-40,26559061",BAIXA,MUITO ALTA
4320,2022,2615607,ESQUERDA,4083,12403,68,260101,2601,PE,NE,"-7,761794626","-40,26559061",BAIXA,MUITO ALTA
4321,2018,2615706,ESQUERDA,1286,7109,36,260103,2601,PE,NE,"-7,830876359","-38,10706034",MEDIA,MUITO ALTA
4322,2022,2615706,ESQUERDA,1398,7552,37,260103,2601,PE,NE,"-7,830876359","-38,10706034",MEDIA,MUITO ALTA
4323,2018,2615805,ESQUERDA,1344,9393,54,260307,2603,PE,NE,"-8,751581659","-37,34023347",BAIXA,MEDIA
4324,2022,2615805,ESQUERDA,1869,9787,56,260307,2603,PE,NE,"-8,751581659","-37,34023347",BAIXA,MEDIA
4325,2018,2615904,ESQUERDA,637,5203,23,260103,2601,PE,NE,"-7,598759465","-37,31118181",MEDIA,ALTA
4326,2022,2615904,ESQUERDA,864,5424,23,260103,2601,PE,NE,"-7,598759465","-37,31118181",MEDIA,ALTA
4327,2018,2616001,ESQUERDA,1467,8289,37,260307,2603,PE,NE,"-8,576526901","-36,87837208",BAIXA,ALTA
4328,2022,2616001,ESQUERDA,1897,8908,39,260307,2603,PE,NE,"-8,576526901","-36,87837208",BAIXA,ALTA
4329,2018,2616100,ESQUERDA,616,5051,29,260102,2601,PE,NE,"-7,932883705","-38,9742826",MEDIA,BAIXA
4330,2022,2616100,ESQUERDA,685,5286,29,260102,2601,PE,NE,"-7,932883705","-38,9742826",MEDIA,BAIXA
4331,2018,2616183,ESQUERDA,944,4628,25,260309,2603,PE,NE,"-7,774819455","-35,85300274",BAIXA,MUITO ALTA
4332,2022,2616183,ESQUERDA,1130,4788,25,260309,2603,PE,NE,"-7,774819455","-35,85300274",BAIXA,MUITO ALTA
4333,2018,2616209,ESQUERDA,3442,7795,46,260309,2603,PE,NE,"-7,905742603","-35,98930593",BAIXA,MUITO ALTA
4334,2022,2616209,ESQUERDA,3718,8907,48,260309,2603,PE,NE,"-7,905742603","-35,98930593",BAIXA,MUITO ALTA
4335,2018,2616308,ESQUERDA,4723,10932,69,260413,2604,PE,NE,"-7,6529595","-35,32030069",MEDIA,MUITO ALTA
4336,2022,2616308,ESQUERDA,5245,11005,63,260413,2604,PE,NE,"-7,6529595","-35,32030069",MEDIA,MUITO ALTA
4337,2018,2616407,DIREITA,6985,5981,49,260414,2604,PE,NE,"-8,118748","-35,29386424",MEDIA,MUITO ALTA
4338,2018,2616407,EMPATE,117,117,1,260414,2604,PE,NE,"-8,118748","-35,29386424",MEDIA,MUITO ALTA
4339,2018,2616407,ESQUERDA,24199,36510,232,260414,2604,PE,NE,"-8,118748","-35,29386424",MEDIA,MUITO ALTA
4340,2022,2616407,DIREITA,4403,4019,29,260414,2604,PE,NE,"-8,118748","-35,29386424",MEDIA,MUITO ALTA
4341,2022,2616407,EMPATE,124,124,1,260414,2604,PE,NE,"-8,118748","-35,29386424",MEDIA,MUITO ALTA
4342,2022,2616407,ESQUERDA,28883,43650,259,260414,2604,PE,NE,"-8,118748","-35,29386424",MEDIA,MUITO ALTA
4343,2018,2616506,ESQUERDA,1573,5216,33,260415,2604,PE,NE,"-8,803313406","-35,62423532",BAIXA,MUITO ALTA
4344,2022,2616506,ESQUERDA,2143,5083,33,260415,2604,PE,NE,"-8,803313406","-35,62423532",BAIXA,MUITO ALTA
4345,2018,2700102,ESQUERDA,812,9520,39,270101,2701,AL,NE,"-9,267025497","-37,94071518",BAIXA,ALTA
4346,2022,2700102,ESQUERDA,1004,9400,41,270101,2701,AL,NE,"-9,267025497","-37,94071518",BAIXA,ALTA
4347,2018,2700201,ESQUERDA,1711,6182,45,270312,2703,AL,NE,"-9,684083785","-36,30081357",BAIXA,MUITO ALTA
4348,2022,2700201,ESQUERDA,2019,6166,44,270312,2703,AL,NE,"-9,684083785","-36,30081357",BAIXA,MUITO ALTA
4349,2018,2700300,DIREITA,23383,18962,169,270206,2702,AL,NE,"-9,755907011","-36,65729651",MEDIA,MUITO ALTA
4350,2018,2700300,EMPATE,837,837,6,270206,2702,AL,NE,"-9,755907011","-36,65729651",MEDIA,MUITO ALTA
4351,2018,2700300,ESQUERDA,24155,36956,226,270206,2702,AL,NE,"-9,755907011","-36,65729651",MEDIA,MUITO ALTA
4352,2022,2700300,DIREITA,27590,23099,182,270206,2702,AL,NE,"-9,755907011","-36,65729651",MEDIA,MUITO ALTA
4353,2022,2700300,EMPATE,960,960,8,270206,2702,AL,NE,"-9,755907011","-36,65729651",MEDIA,MUITO ALTA
4354,2022,2700300,ESQUERDA,26124,36950,227,270206,2702,AL,NE,"-9,755907011","-36,65729651",MEDIA,MUITO ALTA
4355,2018,2700409,DIREITA,198,179,2,270309,2703,AL,NE,"-9,501386747","-36,02142732",BAIXA,MUITO ALTA
4356,2018,2700409,ESQUERDA,6089,13345,97,270309,2703,AL,NE,"-9,501386747","-36,02142732",BAIXA,MUITO ALTA
4357,2022,2700409,DIREITA,320,294,3,270309,2703,AL,NE,"-9,501386747","-36,02142732",BAIXA,MUITO ALTA
4358,2022,2700409,EMPATE,103,103,1,270309,2703,AL,NE,"-9,501386747","-36,02142732",BAIXA,MUITO ALTA
4359,2022,2700409,ESQUERDA,7121,12943,100,270309,2703,AL,NE,"-9,501386747","-36,02142732",BAIXA,MUITO ALTA
4360,2018,2700508,ESQUERDA,2893,4923,34,270311,2703,AL,NE,"-9,409278109","-35,5002981",BAIXA,MUITO ALTA
4361,2022,2700508,DIREITA,136,132,1,270311,2703,AL,NE,"-9,409278109","-35,5002981",BAIXA,MUITO ALTA
4362,2022,2700508,ESQUERDA,3450,5023,34,270311,2703,AL,NE,"-9,409278109","-35,5002981",BAIXA,MUITO ALTA
4363,2018,2700607,DIREITA,1437,1282,10,270311,2703,AL,NE,"-9,838998252","-35,90744987",MEDIA,MUITO ALTA
4364,2018,2700607,ESQUERDA,963,1064,8,270311,2703,AL,NE,"-9,838998252","-35,90744987",MEDIA,MUITO ALTA
4365,2022,2700607,DIREITA,1998,1721,14,270311,2703,AL,NE,"-9,838998252","-35,90744987",MEDIA,MUITO ALTA
4366,2022,2700607,ESQUERDA,873,978,7,270311,2703,AL,NE,"-9,838998252","-35,90744987",MEDIA,MUITO ALTA
4367,2018,2700706,ESQUERDA,2072,6261,34,270104,2701,AL,NE,"-9,674593028","-37,12709189",BAIXA,ALTA
4368,2022,2700706,ESQUERDA,2982,6393,35,270104,2701,AL,NE,"-9,674593028","-37,12709189",BAIXA,ALTA
4369,2018,2700805,ESQUERDA,684,2511,20,270205,2702,AL,NE,"-9,568648231","-36,49449799",BAIXA,MUITO ALTA
4370,2022,2700805,ESQUERDA,886,2406,21,270205,2702,AL,NE,"-9,568648231","-36,49449799",BAIXA,MUITO ALTA
4371,2018,2700904,ESQUERDA,486,2928,14,270104,2701,AL,NE,"-9,826988855","-37,27843866",BAIXA,BAIXA
4372,2022,2700904,ESQUERDA,1057,3113,16,270104,2701,AL,NE,"-9,826988855","-37,27843866",BAIXA,BAIXA
4373,2018,2701001,EMPATE,31,31,1,270312,2703,AL,NE,"-9,645144567","-36,2117249",MEDIA,MUITO ALTA
4374,2018,2701001,ESQUERDA,4490,7757,54,270312,2703,AL,NE,"-9,645144567","-36,2117249",MEDIA,MUITO ALTA
4375,2022,2701001,DIREITA,125,118,1,270312,2703,AL,NE,"-9,645144567","-36,2117249",MEDIA,MUITO ALTA
4376,2022,2701001,ESQUERDA,5234,7606,54,270312,2703,AL,NE,"-9,645144567","-36,2117249",MEDIA,MUITO ALTA
4377,2018,2701100,ESQUERDA,1160,3756,25,270309,2703,AL,NE,"-9,246583108","-36,02003353",BAIXA,ALTA
4378,2022,2701100,ESQUERDA,1571,4041,26,270309,2703,AL,NE,"-9,246583108","-36,02003353",BAIXA,ALTA
4379,2018,2701209,ESQUERDA,1125,4166,23,270205,2702,AL,NE,"-9,405162751","-36,99686963",BAIXA,ALTA
4380,2022,2701209,ESQUERDA,1440,4147,24,270205,2702,AL,NE,"-9,405162751","-36,99686963",BAIXA,ALTA
4381,2018,2701308,ESQUERDA,2652,6380,41,270309,2703,AL,NE,"-9,389660575","-36,15637859",BAIXA,MUITO ALTA
4382,2022,2701308,ESQUERDA,2991,6416,42,270309,2703,AL,NE,"-9,389660575","-36,15637859",BAIXA,MUITO ALTA
4383,2018,2701357,ESQUERDA,745,2594,16,270309,2703,AL,NE,"-8,848375353","-35,56671773",BAIXA,MUITO ALTA
4384,2022,2701357,ESQUERDA,1089,2695,17,270309,2703,AL,NE,"-8,848375353","-35,56671773",BAIXA,MUITO ALTA
4385,2018,2701407,ESQUERDA,4239,11526,73,270312,2703,AL,NE,"-9,783416039","-36,35243475",BAIXA,MUITO ALTA
4386,2022,2701407,ESQUERDA,6012,11486,75,270312,2703,AL,NE,"-9,783416039","-36,35243475",BAIXA,MUITO ALTA
4387,2018,2701506,ESQUERDA,843,5022,21,270206,2702,AL,NE,"-9,956922603","-36,79084005",BAIXA,ALTA
4388,2022,2701506,ESQUERDA,1197,5048,24,270206,2702,AL,NE,"-9,956922603","-36,79084005",BAIXA,ALTA
4389,2018,2701605,ESQUERDA,905,7618,40,270101,2701,AL,NE,"-9,117380298","-37,60564715",BAIXA,MEDIA
4390,2022,2701605,ESQUERDA,1365,7473,41,270101,2701,AL,NE,"-9,117380298","-37,60564715",BAIXA,MEDIA
4391,2018,2701704,DIREITA,80,79,1,270309,2703,AL,NE,"-9,412931556","-36,07500849",BAIXA,ALTA
4392,2018,2701704,ESQUERDA,3142,5113,41,270309,2703,AL,NE,"-9,412931556","-36,07500849",BAIXA,ALTA
4393,2022,2701704,DIREITA,100,95,1,270309,2703,AL,NE,"-9,412931556","-36,07500849",BAIXA,ALTA
4394,2022,2701704,ESQUERDA,3423,5133,41,270309,2703,AL,NE,"-9,412931556","-36,07500849",BAIXA,ALTA
4395,2018,2701803,ESQUERDA,547,3873,19,270103,2701,AL,NE,"-9,480679721","-37,37475042",BAIXA,MUITO ALTA
4396,2022,2701803,ESQUERDA,810,3888,22,270103,2701,AL,NE,"-9,480679721","-37,37475042",BAIXA,MUITO ALTA
4397,2018,2701902,ESQUERDA,788,2994,16,270308,2703,AL,NE,"-9,261422459","-36,29938145",BAIXA,ALTA
4398,2022,2701902,ESQUERDA,963,3126,18,270308,2703,AL,NE,"-9,261422459","-36,29938145",BAIXA,ALTA
4399,2018,2702009,ESQUERDA,964,5010,22,270206,2702,AL,NE,"-9,638487271","-36,5796842",BAIXA,MUITO ALTA
4400,2022,2702009,ESQUERDA,1378,5033,26,270206,2702,AL,NE,"-9,638487271","-36,5796842",BAIXA,MUITO ALTA
4401,2018,2702108,DIREITA,304,265,4,270309,2703,AL,NE,"-8,91268827","-35,71978086",BAIXA,MUITO ALTA
4402,2018,2702108,EMPATE,136,136,2,270309,2703,AL,NE,"-8,91268827","-35,71978086",BAIXA,MUITO ALTA
4403,2018,2702108,ESQUERDA,3119,5181,46,270309,2703,AL,NE,"-8,91268827","-35,71978086",BAIXA,MUITO ALTA
4404,2022,2702108,DIREITA,1225,1057,13,270309,2703,AL,NE,"-8,91268827","-35,71978086",BAIXA,MUITO ALTA
4405,2022,2702108,ESQUERDA,3141,4229,39,270309,2703,AL,NE,"-8,91268827","-35,71978086",BAIXA,MUITO ALTA
4406,2018,2702207,ESQUERDA,1265,2016,15,270311,2703,AL,NE,"-9,637554271","-35,795363",BAIXA,MUITO ALTA
4407,2022,2702207,ESQUERDA,1446,2270,15,270311,2703,AL,NE,"-9,637554271","-35,795363",BAIXA,MUITO ALTA
4408,2018,2702306,DIREITA,11448,7429,88,270312,2703,AL,NE,"-10,12654725","-36,17607831",MEDIA,ALTA
4409,2018,2702306,ESQUERDA,2371,3669,27,270312,2703,AL,NE,"-10,12654725","-36,17607831",MEDIA,ALTA
4410,2022,2702306,DIREITA,11175,7998,83,270312,2703,AL,NE,"-10,12654725","-36,17607831",MEDIA,ALTA
4411,2022,2702306,ESQUERDA,3322,4677,34,270312,2703,AL,NE,"-10,12654725","-36,17607831",MEDIA,ALTA
4412,2018,2702355,ESQUERDA,2099,11200,48,270206,2702,AL,NE,"-9,619933797","-36,7723914",BAIXA,MUITO ALTA
4413,2022,2702355,ESQUERDA,3062,11494,52,270206,2702,AL,NE,"-9,619933797","-36,7723914",BAIXA,MUITO ALTA
4414,2018,2702405,ESQUERDA,4009,22523,137,270102,2701,AL,NE,"-9,384574447","-37,99923349",MEDIA,MUITO ALTA
4415,2022,2702405,ESQUERDA,5050,22688,130,270102,2701,AL,NE,"-9,384574447","-37,99923349",MEDIA,MUITO ALTA
4416,2018,2702504,ESQUERDA,1072,4444,26,270103,2701,AL,NE,"-9,385670812","-37,08984965",BAIXA,ALTA
4417,2022,2702504,ESQUERDA,1460,4705,27,270103,2701,AL,NE,"-9,385670812","-37,08984965",BAIXA,ALTA
4418,2018,2702553,ESQUERDA,851,6783,40,270205,2702,AL,NE,"-9,387405307","-36,75833311",BAIXA,ALTA
4419,2022,2702553,ESQUERDA,1201,6374,41,270205,2702,AL,NE,"-9,387405307","-36,75833311",BAIXA,ALTA
4420,2018,2702603,ESQUERDA,2144,10412,44,270206,2702,AL,NE,"-9,900437199","-36,6776855",BAIXA,MUITO ALTA
4421,2022,2702603,ESQUERDA,2967,10346,47,270206,2702,AL,NE,"-9,900437199","-36,6776855",BAIXA,MUITO ALTA
4422,2018,2702702,ESQUERDA,689,1417,10,270313,2703,AL,NE,"-10,29238062","-36,30718752",BAIXA,ALTA
4423,2022,2702702,ESQUERDA,690,1597,10,270313,2703,AL,NE,"-10,29238062","-36,30718752",BAIXA,ALTA
4424,2018,2702801,DIREITA,538,493,6,270309,2703,AL,NE,"-9,27323546","-35,72437164",BAIXA,MEDIA
4425,2018,2702801,EMPATE,123,123,1,270309,2703,AL,NE,"-9,27323546","-35,72437164",BAIXA,MEDIA
4426,2018,2702801,ESQUERDA,1865,2164,19,270309,2703,AL,NE,"-9,27323546","-35,72437164",BAIXA,MEDIA
4427,2022,2702801,DIREITA,1518,1346,13,270309,2703,AL,NE,"-9,27323546","-35,72437164",BAIXA,MEDIA
4428,2022,2702801,EMPATE,109,109,1,270309,2703,AL,NE,"-9,27323546","-35,72437164",BAIXA,MEDIA
4429,2022,2702801,ESQUERDA,1214,1340,12,270309,2703,AL,NE,"-9,27323546","-35,72437164",BAIXA,MEDIA
4430,2018,2702900,ESQUERDA,2338,15898,68,270206,2702,AL,NE,"-9,887364152","-36,8303139",BAIXA,MUITO ALTA
4431,2022,2702900,ESQUERDA,3511,15744,72,270206,2702,AL,NE,"-9,887364152","-36,8303139",BAIXA,MUITO ALTA
4432,2018,2703007,ESQUERDA,2464,4865,30,270308,2703,AL,NE,"-8,976985218","-35,93118446",BAIXA,ALTA
4433,2022,2703007,ESQUERDA,2761,4916,31,270308,2703,AL,NE,"-8,976985218","-35,93118446",BAIXA,ALTA
4434,2018,2703106,ESQUERDA,1901,11111,73,270205,2702,AL,NE,"-9,533688659","-36,62815972",BAIXA,MUITO ALTA
4435,2022,2703106,ESQUERDA,2627,10837,76,270205,2702,AL,NE,"-9,533688659","-36,62815972",BAIXA,MUITO ALTA
4436,2018,2703205,ESQUERDA,2427,9410,52,270313,2703,AL,NE,"-10,12929884","-36,65334501",BAIXA,ALTA
4437,2022,2703205,ESQUERDA,2944,9594,52,270313,2703,AL,NE,"-10,12929884","-36,65334501",BAIXA,ALTA
4438,2018,2703304,ESQUERDA,918,7102,40,270101,2701,AL,NE,"-9,223898773","-37,75263652",MUITO BAIXA,ALTA
4439,2022,2703304,ESQUERDA,1387,7228,41,270101,2701,AL,NE,"-9,223898773","-37,75263652",MUITO BAIXA,ALTA
4440,2018,2703403,ESQUERDA,434,2981,14,270104,2701,AL,NE,"-9,636658828","-37,20783341",BAIXA,MEDIA
4441,2022,2703403,ESQUERDA,651,2788,14,270104,2701,AL,NE,"-9,636658828","-37,20783341",BAIXA,MEDIA
4442,2018,2703502,ESQUERDA,715,2736,16,270309,2703,AL,NE,"-8,840300508","-35,46099751",BAIXA,MEDIA
4443,2022,2703502,ESQUERDA,1050,2722,16,270309,2703,AL,NE,"-8,840300508","-35,46099751",BAIXA,MEDIA
4444,2018,2703601,DIREITA,790,672,7,270310,2703,AL,NE,"-9,088974354","-35,25865835",BAIXA,MUITO ALTA
4445,2018,2703601,EMPATE,94,94,1,270310,2703,AL,NE,"-9,088974354","-35,25865835",BAIXA,MUITO ALTA
4446,2018,2703601,ESQUERDA,1078,1300,12,270310,2703,AL,NE,"-9,088974354","-35,25865835",BAIXA,MUITO ALTA
4447,2022,2703601,DIREITA,2205,1650,16,270310,2703,AL,NE,"-9,088974354","-35,25865835",BAIXA,MUITO ALTA
4448,2022,2703601,ESQUERDA,561,650,5,270310,2703,AL,NE,"-9,088974354","-35,25865835",BAIXA,MUITO ALTA
4449,2018,2703700,ESQUERDA,462,2806,15,270104,2701,AL,NE,"-9,658351939","-37,00359591",BAIXA,ALTA
4450,2022,2703700,ESQUERDA,760,2802,16,270104,2701,AL,NE,"-9,658351939","-37,00359591",BAIXA,ALTA
4451,2018,2703759,DIREITA,232,228,2,270312,2703,AL,NE,"-10,00959189","-36,02733404",BAIXA,MEDIA
4452,2018,2703759,EMPATE,111,111,1,270312,2703,AL,NE,"-10,00959189","-36,02733404",BAIXA,MEDIA
4453,2018,2703759,ESQUERDA,1841,2300,18,270312,2703,AL,NE,"-10,00959189","-36,02733404",BAIXA,MEDIA
4454,2022,2703759,DIREITA,1491,1308,10,270312,2703,AL,NE,"-10,00959189","-36,02733404",BAIXA,MEDIA
4455,2022,2703759,EMPATE,141,141,1,270312,2703,AL,NE,"-10,00959189","-36,02733404",BAIXA,MEDIA
4456,2022,2703759,ESQUERDA,1222,1383,10,270312,2703,AL,NE,"-10,00959189","-36,02733404",BAIXA,MEDIA
4457,2018,2703809,ESQUERDA,2138,6950,54,270309,2703,AL,NE,"-9,135979146","-35,74903026",BAIXA,ALTA
4458,2022,2703809,ESQUERDA,2751,6755,54,270309,2703,AL,NE,"-9,135979146","-35,74903026",BAIXA,ALTA
4459,2018,2703908,ESQUERDA,855,1547,12,270309,2703,AL,NE,"-8,938876754","-35,5555973",BAIXA,ALTA
4460,2022,2703908,ESQUERDA,1010,1756,13,270309,2703,AL,NE,"-8,938876754","-35,5555973",BAIXA,ALTA
4461,2018,2704005,ESQUERDA,3609,8973,60,270312,2703,AL,NE,"-9,93161039","-36,47152182",BAIXA,MUITO ALTA
4462,2022,2704005,ESQUERDA,4665,9065,61,270312,2703,AL,NE,"-9,93161039","-36,47152182",BAIXA,MUITO ALTA
4463,2018,2704104,ESQUERDA,2297,8222,39,270206,2702,AL,NE,"-9,830875657","-36,73578926",BAIXA,MUITO ALTA
4464,2022,2704104,ESQUERDA,3278,8000,41,270206,2702,AL,NE,"-9,830875657","-36,73578926",BAIXA,MUITO ALTA
4465,2018,2704203,ESQUERDA,2362,9971,56,270206,2702,AL,NE,"-9,738613168","-36,50389709",BAIXA,MUITO ALTA
4466,2022,2704203,ESQUERDA,3331,10488,58,270206,2702,AL,NE,"-9,738613168","-36,50389709",BAIXA,MUITO ALTA
4467,2018,2704302,DIREITA,262807,160691,1505,270311,2703,AL,NE,"-9,660822152","-35,70162991",ALTA,MUITO ALTA
4468,2018,2704302,EMPATE,122,122,1,270311,2703,AL,NE,"-9,660822152","-35,70162991",ALTA,MUITO ALTA
4469,2018,2704302,ESQUERDA,5098,6025,47,270311,2703,AL,NE,"-9,660822152","-35,70162991",ALTA,MUITO ALTA
4470,2022,2704302,DIREITA,259471,189389,1493,270311,2703,AL,NE,"-9,660822152","-35,70162991",ALTA,MUITO ALTA
4471,2022,2704302,EMPATE,289,289,3,270311,2703,AL,NE,"-9,660822152","-35,70162991",ALTA,MUITO ALTA
4472,2022,2704302,ESQUERDA,13789,15209,102,270311,2703,AL,NE,"-9,660822152","-35,70162991",ALTA,MUITO ALTA
4473,2018,2704401,ESQUERDA,2379,7264,40,270104,2701,AL,NE,"-9,526644068","-36,98479961",BAIXA,ALTA
4474,2022,2704401,ESQUERDA,3361,7106,41,270104,2701,AL,NE,"-9,526644068","-36,98479961",BAIXA,ALTA
4475,2018,2704500,DIREITA,5901,4458,42,270310,2703,AL,NE,"-9,015456486","-35,22301541",BAIXA,MUITO ALTA
4476,2018,2704500,EMPATE,187,187,2,270310,2703,AL,NE,"-9,015456486","-35,22301541",BAIXA,MUITO ALTA
4477,2018,2704500,ESQUERDA,1374,1620,14,270310,2703,AL,NE,"-9,015456486","-35,22301541",BAIXA,MUITO ALTA
4478,2022,2704500,DIREITA,9212,6670,61,270310,2703,AL,NE,"-9,015456486","-35,22301541",BAIXA,MUITO ALTA
4479,2022,2704500,ESQUERDA,239,254,2,270310,2703,AL,NE,"-9,015456486","-35,22301541",BAIXA,MUITO ALTA
4480,2018,2704609,ESQUERDA,810,4341,26,270103,2701,AL,NE,"-9,233997063","-37,35663542",BAIXA,MEDIA
4481,2022,2704609,ESQUERDA,1122,4326,26,270103,2701,AL,NE,"-9,233997063","-37,35663542",BAIXA,MEDIA
4482,2018,2704708,DIREITA,12154,8609,87,270311,2703,AL,NE,"-9,739155702","-35,8930687",MEDIA,MUITO ALTA
4483,2018,2704708,ESQUERDA,1853,2104,17,270311,2703,AL,NE,"-9,739155702","-35,8930687",MEDIA,MUITO ALTA
4484,2022,2704708,DIREITA,14719,11279,100,270311,2703,AL,NE,"-9,739155702","-35,8930687",MEDIA,MUITO ALTA
4485,2022,2704708,EMPATE,123,123,1,270311,2703,AL,NE,"-9,739155702","-35,8930687",MEDIA,MUITO ALTA
4486,2022,2704708,ESQUERDA,1718,1865,15,270311,2703,AL,NE,"-9,739155702","-35,8930687",MEDIA,MUITO ALTA
4487,2018,2704807,ESQUERDA,2017,4667,35,270205,2702,AL,NE,"-9,577249956","-36,3066029",BAIXA,MUITO ALTA
4488,2022,2704807,ESQUERDA,2425,4770,35,270205,2702,AL,NE,"-9,577249956","-36,3066029",BAIXA,MUITO ALTA
4489,2018,2704906,ESQUERDA,563,1788,9,270205,2702,AL,NE,"-9,447772643","-36,38504002",BAIXA,MEDIA
4490,2022,2704906,ESQUERDA,752,1871,10,270205,2702,AL,NE,"-9,447772643","-36,38504002",BAIXA,MEDIA
4491,2018,2705002,ESQUERDA,1537,9558,52,270101,2701,AL,NE,"-9,114806258","-37,72522406",BAIXA,MEDIA
4492,2022,2705002,ESQUERDA,1976,9251,53,270101,2701,AL,NE,"-9,114806258","-37,72522406",BAIXA,MEDIA
4493,2018,2705101,DIREITA,3103,2711,24,270309,2703,AL,NE,"-9,158525825","-35,53355483",BAIXA,MUITO ALTA
4494,2018,2705101,ESQUERDA,2776,3502,29,270309,2703,AL,NE,"-9,158525825","-35,53355483",BAIXA,MUITO ALTA
4495,2022,2705101,DIREITA,5872,4622,44,270309,2703,AL,NE,"-9,158525825","-35,53355483",BAIXA,MUITO ALTA
4496,2022,2705101,ESQUERDA,931,993,9,270309,2703,AL,NE,"-9,158525825","-35,53355483",BAIXA,MUITO ALTA
4497,2018,2705200,ESQUERDA,3367,5415,34,270309,2703,AL,NE,"-9,391812225","-35,8403783",BAIXA,MUITO ALTA
